,0
214,36770.87628318922
215,38325.36633825021
216,39924.656629109784
217,39731.83327890623
218,39630.691627329375
219,39547.43269839528
220,39563.80560987048
221,39544.931750066484
222,39477.745097704304
223,39878.729914333366
224,39389.36632430325
225,38137.793451575424
226,37155.27781867437
227,36589.01630543912
228,36259.035862863726
229,35737.0301947458
230,35298.72802242466
231,34501.72607086614
232,34696.77501957675
233,35250.08622563433
234,35573.43483041623
235,35891.27949245457
236,36125.86017115484
237,36362.145928688034
238,37065.21634354225
239,38712.51448454833
240,40215.802631762934
241,40139.716785979996
242,40024.88336602096
243,39965.63305203221
244,40033.63216533565
245,40046.33884849205
246,40089.4286726475
247,40464.21714198546
248,38998.13790557581
249,37523.56375512444
250,36994.99758527254
251,36318.178178458744
252,35974.146401674945
253,35723.2665381877
254,34801.00386973313
255,34353.60375954303
256,34535.65995989214
257,34797.13751512424
258,35299.43911500968
259,35545.35414204734
260,35692.240520709245
261,36384.223089271785
262,37004.151101479234
263,38572.185155507184
264,40159.43207555241
265,40160.2319596498
266,39971.26577832091
267,39960.09405837901
268,39954.43222692177
269,39954.81405180671
270,40050.75384376306
271,39720.980291822176
272,38921.55959360528
273,37489.68577875364
274,36556.03024734857
275,35924.084798298936
276,35752.68866939051
277,35178.10597172418
278,34519.91413023271
279,34114.32140026346
280,34411.87786952341
281,34861.573304015124
282,35059.760518573705
283,35346.83051928651
284,35730.89891839819
285,36059.29034486397
286,36645.47173627204
287,38159.36511833257
288,40059.26948798451
289,39937.50847521891
290,39901.20285412273
291,39738.462539596476
292,39805.53029281947
293,39786.71984265698
294,39795.66593496571
295,39771.76192614807
296,38467.69292745874
297,37023.43603429913
298,36377.53434795204
299,36005.38988880238
300,35666.596306197054
301,35423.61386624309
302,34716.35434077693
303,34864.38027319378
304,34875.339530489895
305,35199.88372433779
306,35355.377180502874
307,35483.52146980033
308,35667.82315406153
309,35810.87693414605
310,36372.30244113565
311,38116.22800734382
312,39734.875929444635
313,40007.68262540892
314,39737.51940274893
315,39641.46192586619
316,39559.28714989025
317,39497.73558237515
318,39466.26216405907
319,39266.815078623265
320,38604.55423915557
321,38196.26375924236
322,37753.78879362694
323,37097.87984033229
324,36983.24501806049
325,36401.59737511628
326,36533.09924545148
327,35953.47353173083
328,36166.463702971785
329,36311.018554066985
330,36038.53322087008
331,36121.809302006746
332,35748.96715175375
333,36065.82398121466
334,36433.878006781284
335,37993.42699222847
336,39814.179586310005
337,39592.59834184687
338,39421.45517974647
339,39232.72021756909
340,39184.54433428921
341,39133.70325321252
342,39177.72050890421
343,39084.30238693955
344,38861.80091190747
345,38729.312916885596
346,38003.84832497531
347,37768.627554992665
348,37366.41924102264
349,37389.2030426196
350,36969.39915947801
351,36706.39143220733
352,36737.70976533267
353,36384.62813368888
354,36655.32256017721
355,36477.025362193715
356,36594.32995351499
357,36625.13496081398
358,36875.589784800366
359,38539.36987644002
360,39909.726920959816
361,39992.883319499735
362,39730.915720078716
363,39641.65092294643
364,39628.56354693408
365,39664.72379300291
366,39542.18913748343
367,39624.916170971235
368,40303.92430447949
369,38550.031043854484
370,38112.35676201383
371,37481.25891463122
372,37188.815221671364
373,37058.85172984843
374,36480.5176952385
375,36396.89411666757
376,35660.21643703426
377,36127.290605018374
378,36110.63664558766
379,36242.20350861759
380,36510.51548709139
381,36620.583582688945
382,37246.17922010712
383,38691.92501353633
384,40456.329237868464
385,40219.35452823592
386,40093.3293261379
387,40059.718554651154
388,40012.4011347248
389,39963.48924737847
390,39920.87894683401
391,40484.104415693575
392,40100.24544726485
393,38728.53904945914
394,37821.38291080494
395,37203.57165336714
396,37034.54007619099
397,36787.89458894211
398,36354.27554127431
399,35888.47215501767
400,35437.699864509166
401,35612.09352186212
402,35864.48074075457
403,36084.821138238585
404,36280.276561947154
405,36581.9888375013
406,36984.837487418525
407,38798.243002243624
408,40300.85261456838
409,40625.81461939955
410,40498.5633121361
411,40387.2846633504
412,40406.22954022361
413,40254.72376958436
414,40382.85959337361
415,40664.355115119164
416,40673.261361499535
417,39184.96728008016
418,38279.96779243899
419,37894.328521614436
420,37759.96488370421
421,37327.297703805205
422,36803.95429238188
423,36256.95484491816
424,35640.74821850393
425,35786.111648465434
426,35713.57193401572
427,35990.23178072199
428,36132.7526560396
429,36485.56065013089
430,37062.7596357749
431,38750.94249357364
432,40664.4590873258
433,40160.23941990143
434,40064.754843685325
435,40016.87281309592
436,39973.41465891422
437,39915.4506712024
438,39926.69053867134
439,40533.48666032831
440,40245.878017737385
441,38664.0815632498
442,38139.77719622753
443,37650.16923668892
444,37048.998479634116
445,36921.82801211244
446,36295.49504031809
447,36119.51125370701
448,35500.78369252249
449,35143.061394748
450,35482.10501173283
451,35675.14967266428
452,36034.753685600146
453,36036.53542573601
454,36676.61151085896
455,38607.008188445536
456,39755.40749750467
457,39807.179056558874
458,39638.18413664468
459,39582.98743588432
460,39585.539449497875
461,39479.46031768683
462,39694.308843517625
463,40071.06785989217
464,39427.32981939125
465,38497.1795039991
466,37865.23976819195
467,37401.77897331038
468,37048.10005621012
469,36795.44740451807
470,36417.31677440737
471,35651.381098167934
472,35439.3707965326
473,35533.13544575754
474,35333.347573188206
475,35344.71129685742
476,35201.329447671014
477,35574.56239446073
478,36288.7929838592
479,37888.16620611892
480,39443.419214477246
481,39370.51552870541
482,39198.06047468803
483,39062.16259253894
484,38995.346085268786
485,39042.5419528583
486,38976.28780606806
487,39085.75867361768
488,38617.61850857894
489,38372.70834593314
490,37769.47093232001
491,37100.890298775485
492,37143.122714604506
493,36795.300330330865
494,35985.79499524146
495,35807.33881987396
496,35809.04693181568
497,35495.79953322355
498,35162.285782492094
499,35115.71507093243
500,35222.08083285404
501,35267.72703622067
502,35705.16469413116
503,37289.07983725021
504,38780.543905034574
505,39047.41550249297
506,38628.32064924169
507,38492.74561335783
508,38571.59193692654
509,38449.79921546582
510,38400.38676785025
511,38282.43354799372
512,38276.4310226737
513,37838.410588541716
514,37439.24845459808
515,37374.03298994303
516,37332.58879073685
517,36942.85607921049
518,36713.40123976214
519,36284.159436898124
520,35988.68479744826
521,36024.10256203768
522,35859.02472544954
523,35990.35661529758
524,35651.17733419396
525,35834.910501010316
526,36111.905100596334
527,37654.9571071186
528,39573.84581669963
529,39483.71521809629
530,39292.649582682796
531,39293.91424986111
532,39250.1996570193
533,39178.93770461419
534,39114.8573330398
535,39426.114698777055
536,40040.98249048739
537,38603.90227495572
538,37643.141384517745
539,37423.49950083616
540,37119.35405411605
541,36776.93619564554
542,36457.20840482141
543,36038.267962373604
544,35527.994328519635
545,35487.438523218785
546,35408.903147120385
547,35575.443426484795
548,35761.57894049027
549,36235.00202615733
550,36606.23534340187
551,38309.099082702196
552,40029.2684508928
553,40135.22606535191
554,40017.52336114096
555,39976.57010054585
556,39922.914297801115
557,39787.859986067655
558,39853.48528163681
559,40772.341063333624
560,40585.66946733799
561,38846.949269080695
562,38092.2826272472
563,37531.708677689065
564,37438.865590939255
565,37016.35858663711
566,36596.30563967993
567,35744.84164568332
568,35344.470698800564
569,35431.12349458719
570,35603.8540811135
571,35671.99168009066
572,35879.72342505519
573,36160.70011063511
574,36593.239793369794
575,38410.234934997534
576,40570.14705486133
577,40031.495249996515
578,39920.65916559791
579,39819.36806653811
580,39815.93677413525
581,39824.89252239186
582,39790.90012236663
583,40522.495016520086
584,40104.10575871145
585,38895.58397707638
586,38162.75765934914
587,37760.97242533918
588,37221.31200890441
589,36799.11554747068
590,36488.768871612345
591,35893.4398780472
592,35388.354224923445
593,35464.741964593355
594,35507.61391441239
595,35694.95865940743
596,35935.89625686205
597,36078.47765648571
598,36496.15533194481
599,38578.01464541467
600,39845.71245953866
601,39813.984617679314
602,39677.052090928686
603,39584.37690761855
604,39624.348442875125
605,39497.40824974288
606,39537.55281611493
607,40177.14844981284
608,40044.3884416547
609,39186.37271571206
610,38289.29512741145
611,37345.77856273574
612,37244.26244733688
613,36860.988609200154
614,36425.979949006534
615,36016.70179239239
616,35251.64601992545
617,35397.91730087921
618,35325.33236762657
619,35738.85453694075
620,35696.818446284626
621,35734.52464259028
622,36405.22746574642
623,37995.98812747115
624,39727.89024820605
625,39810.26091826341
626,39701.3422477831
627,39672.45475702326
628,39597.91037456032
629,39551.91322998417
630,39650.458642698024
631,40134.9951975756
632,40233.25604857751
633,39082.01742163931
634,38159.73411607225
635,37744.88532920099
636,37665.760822593365
637,37310.382842991676
638,36993.0582769878
639,36457.299692216046
640,35924.00714298537
641,35649.91391985211
642,35429.296014518404
643,35285.616388071736
644,35581.77337186373
645,35559.66726771805
646,36059.83432508241
647,37816.621791108904
648,39637.83138719144
649,39673.24328040518
650,39528.46582208868
651,39382.73035783547
652,39328.3293074989
653,39331.956626876374
654,39383.29138991063
655,39502.43586153115
656,39098.62876904718
657,38767.58498638979
658,38318.63228753036
659,37893.189074457834
660,37944.47242063239
661,37345.40031990228
662,36790.13418562468
663,36101.74530811187
664,35786.61803019734
665,35609.133035427316
666,35285.97770236108
667,35335.70322428323
668,35100.76530252267
669,35178.02020247359
670,35668.32683424257
671,37463.27663589299
672,38898.78511324925
673,39146.44186059436
674,38865.82413414755
675,38685.66284171477
676,38743.97592925453
677,38657.497133089215
678,38464.06166689541
679,38366.66847103252
680,38363.67883956312
681,38248.764418504645
682,37721.89122427682
683,37846.98451287576
684,37555.13619719732
685,37097.25949825097
686,36619.29026539772
687,36427.74362179347
688,36307.5234590041
689,35994.775668717535
690,35911.18935313263
691,35796.70977285443
692,35683.6845418067
693,35812.516182305095
694,36162.04483287045
695,37903.89825700271
696,39802.705437900244
697,40147.61196834645
698,39863.29287329365
699,39867.67322292357
700,39828.38092061586
701,39747.007936690745
702,39754.11843968173
703,40089.238960164796
704,40619.74994767266
705,38845.54791347536
706,38052.67285522927
707,37528.2262213408
708,37443.65711585987
709,36973.161999201126
710,36458.881361681546
711,36001.435443245675
712,35268.224072771925
713,35312.50280767437
714,35277.09815856649
715,35473.15848274508
716,36051.38392652998
717,36269.28492633875
718,36751.465176233454
719,38390.974479534416
720,40626.805740747935
721,40169.42342395055
722,40151.95880706859
723,40146.354612510906
724,40006.51896776734
725,40172.89867177623
726,40153.932857488624
727,41063.0362747461
728,40616.37260792163
729,39109.4077885541
730,38231.277085154376
731,37645.58374471648
732,37031.0471799222
733,36825.67186247538
734,36049.094769099735
735,35509.38027538614
736,35029.7290651742
737,35155.95179305861
738,35193.12976869029
739,35462.81387744252
740,35858.574497631016
741,36108.62265931121
742,36731.448812020244
743,38652.71352653788
744,39851.262068519296
745,39836.71088561381
746,39779.894822681905
747,39649.059782483666
748,39793.46534888017
749,39794.15430500122
750,39899.71934720386
751,40505.29170660342
752,40402.55754063965
753,38858.76131370592
754,38133.771171174354
755,37387.47311472093
756,37081.16179217324
757,36423.36195750079
758,35936.31993087323
759,35453.24870432164
760,35131.97723426771
761,34918.2444393216
762,34714.27866914145
763,35193.02487005386
764,35477.52485424232
765,36012.44692957042
766,36279.94033918738
767,37745.15727896234
768,39642.416332906985
769,39552.54382541
770,39458.470884114504
771,39529.89340435705
772,39663.0247900633
773,39646.29916968193
774,39805.282665051694
775,40362.18948383249
776,40348.49220987077
777,38967.933445492934
778,37974.02124073759
779,37458.060586275744
780,37294.701657021
781,36486.54855107876
782,36037.623065379565
783,35438.067506145766
784,34713.90868752646
785,34568.39931187711
786,34865.23278660061
787,35276.26273845189
788,35415.69081419173
789,35518.10451803913
790,36052.136582844236
791,37573.17852276383
792,39222.85937007868
793,39314.86514078013
794,39204.19793945853
795,39223.83547687849
796,39420.05362782807
797,39535.507636009344
798,39535.99544657619
799,40115.33204786641
800,39902.2693727625
801,38843.11902207786
802,38025.7039541177
803,37704.26297013945
804,37252.94651194259
805,36709.79649437385
806,36053.75507652711
807,35513.51534563911
808,34942.393657338194
809,34755.65831435836
810,34808.56838760664
811,34916.371323716936
812,35036.172525273934
813,35011.79265688962
814,35302.80185531636
815,36659.643083146424
816,38571.96406860449
817,38750.110703970975
818,38674.26429429054
819,38877.872448640475
820,39015.825548869034
821,39079.1967185452
822,39013.11656999107
823,39225.7123577064
824,38786.61877414682
825,38380.89551426901
826,38183.196789003705
827,37705.46912112107
828,37404.865692935884
829,36588.68106773076
830,36206.46204272675
831,35579.59445106809
832,35410.04142116811
833,35148.42398812847
834,34678.58317895219
835,34725.36005189338
836,34633.64395076637
837,34557.49886989452
838,34691.543242515014
839,36235.63805134614
840,37876.89507532689
841,38167.72178679119
842,38156.62827868256
843,38177.877093903306
844,38299.28416939244
845,38201.642366535154
846,38180.525310249
847,38114.12876616185
848,38164.253501549436
849,37898.48947250379
850,37571.67424966872
851,37612.859340369105
852,37344.583169678284
853,37402.60437415454
854,36914.387578946895
855,36523.4300554143
856,36520.16465087178
857,35860.19164963382
858,35784.526394952954
859,35798.45506294861
860,35648.27433356811
861,35531.72175354315
862,35961.96351814347
863,37419.13045390831
864,39216.488585009014
865,39154.451189765874
866,39109.402428411435
867,39180.20749250549
868,39073.70937925511
869,39133.50477950871
870,39087.83559200558
871,39624.900939219
872,39609.592327150094
873,38341.131632489065
874,37651.719524933535
875,37307.40667262611
876,37147.57301155011
877,36881.62160369227
878,36268.35259074416
879,36157.976626015574
880,35414.0220157003
881,35497.63596981721
882,35542.52411089924
883,35765.72885263668
884,36246.99781912655
885,36321.841565110444
886,36767.411623397646
887,38180.52795269628
888,39764.94997963757
889,39694.612787131904
890,39209.81962746656
891,39553.64620394421
892,39559.9972356365
893,39643.60770770716
894,39894.75259208575
895,40420.07773075772
896,40224.58388892222
897,38909.69881484632
898,37881.33256530057
899,37266.21313420737
900,37140.36820689242
901,36582.12891055053
902,36276.30611764941
903,35671.138240190114
904,35211.462017733626
905,35295.92742620705
906,35278.42309666151
907,35686.54890282644
908,35787.76844933416
909,36149.35068140879
910,36567.6788767653
911,38004.678155199996
912,39823.56592629778
913,39590.70952749329
914,39716.809092755015
915,39679.56502802879
916,39768.96987050555
917,39801.95830894426
918,39764.045849973634
919,40239.01749457961
920,40223.9475485372
921,38755.66306876122
922,37615.388131988904
923,37281.85304446515
924,36748.128771939715
925,36297.26976844458
926,36008.3999360379
927,35493.568016851066
928,35180.075558695324
929,35072.74286560618
930,35119.633955926154
931,35219.23836472338
932,35842.70143908033
933,35978.929351394836
934,36398.35191287354
935,38167.74819115172
936,39590.508242702505
937,39725.89151887577
938,39610.4305237223
939,39561.56162087486
940,39601.01630413284
941,39513.459329222926
942,39541.20535766029
943,40337.27495736273
944,40024.941022857936
945,38811.20484884356
946,38146.99948947023
947,37697.445136829316
948,37228.09911221082
949,36994.16318403273
950,36441.012348345415
951,36241.817506953856
952,35408.94162936858
953,35109.34484346572
954,35091.791479539825
955,35265.95278017569
956,35560.05055631031
957,35979.27037070774
958,36158.84223654266
959,37661.50656981212
960,39392.541961241724
961,39512.72722242613
962,37948.667575443666
963,38119.72395858009
964,38121.225814361555
965,38223.597393493044
966,38330.93558511555
967,38983.77276368403
968,39452.99392677986
969,38309.13758811897
970,37961.282132843626
971,37722.23279707201
972,37511.18589451596
973,36869.13251498096
974,36904.682991096895
975,35881.197165570105
976,35089.782133540495
977,34993.39583598281
978,34703.2441954682
979,34718.8152178975
980,34959.42298507082
981,34915.865397100315
982,35084.84759047139
983,36769.96777289453
984,38813.77555719716
985,38062.02081851241
986,38122.97614720464
987,38117.85620511153
988,38176.51881924318
989,38332.74579229045
990,38380.84333766769
991,38780.60398686372
992,38196.02891094478
993,38165.339063588675
994,37765.66447715697
995,37262.026935793365
996,37090.95305625879
997,36792.87854143066
998,36259.53165745401
999,36069.29925464887
1000,35823.93625781438
1001,35496.330100507534
1002,35064.51624855463
1003,35075.04507616988
1004,34695.2244084825
1005,34683.82530547465
1006,34971.56302778933
1007,36386.737451661735
1008,37973.88589716804
1009,38416.80990825482
1010,38306.18414184014
1011,38238.58979273633
1012,38313.16426473868
1013,38434.11106624867
1014,38323.081413318454
1015,38241.19587054697
1016,38215.16995365998
1017,37850.04810078607
1018,37955.50263307351
1019,37718.3270106001
1020,37513.44529327585
1021,37337.39176834081
1022,37058.41741855607
1023,36842.02221876302
1024,36663.90078043561
1025,36450.29378336656
1026,36159.23510959794
1027,35997.19396913974
1028,35720.23984149068
1029,35676.900632722245
1030,35879.59550506141
1031,37397.56447266473
1032,39120.90570424536
1033,39150.35676484911
1034,39083.83890418159
1035,39012.89074341312
1036,39049.4412905396
1037,39046.115669847655
1038,39053.32589070047
1039,39280.59021891141
1040,39689.590899660216
1041,38630.74546222342
1042,37711.74657565255
1043,37526.093205423436
1044,37123.556966982476
1045,36708.3085300235
1046,36553.29091527096
1047,36289.40314302295
1048,35626.52031915926
1049,35600.9152130121
1050,35473.8709277451
1051,35772.901480918175
1052,35734.480508579894
1053,35946.18209183948
1054,36463.89816581593
1055,38083.85317894226
1056,39609.513058518154
1057,39516.6382974874
1058,39492.5663635333
1059,39445.461743610555
1060,39466.49093468207
1061,39419.670394038076
1062,39480.964476679284
1063,40296.240829060735
1064,40098.808511022005
1065,38919.70377132294
1066,38045.503678845314
1067,37729.68840612168
1068,37367.63408427126
1069,36925.090870714295
1070,36426.72277266638
1071,35717.24497829851
1072,35064.65355239671
1073,35215.29692575118
1074,35220.33545657805
1075,35358.593970193986
1076,35759.54497647643
1077,35897.34991221287
1078,36561.6440611916
1079,38052.46111182828
1080,39705.95833481362
1081,39699.83752188688
1082,39671.97347938888
1083,39570.76547700439
1084,39573.14658893157
1085,39538.1382798658
1086,39581.16191750371
1087,40268.86941694204
1088,40380.615461693706
1089,38818.812287447654
1090,38049.273573490755
1091,37464.360217913505
1092,37214.91459051644
1093,36826.28191916407
1094,36563.21015824348
1095,35992.21093441964
1096,35653.3198893364
1097,35407.642054493444
1098,35180.86336673723
1099,35552.118864228534
1100,35742.87172268702
1101,36106.50795174017
1102,36430.33312649713
1103,37999.60524993535
1104,39683.57093461857
1105,39818.280063324266
1106,39686.24668682082
1107,39628.32679855994
1108,39652.97029856854
1109,39640.400433291674
1110,39693.09950727797
1111,40330.92335960456
1112,40680.647538343306
1113,39175.34021273005
1114,38408.66694220801
1115,37820.744998063
1116,37346.45663433785
1117,37136.9594968945
1118,36893.40238214089
1119,36487.714694881965
1120,35543.59584689576
1121,34890.70698243529
1122,35223.43069260262
1123,35333.62445795344
1124,35489.08841224096
1125,35407.85289006567
1126,35946.66381014758
1127,37635.175391957804
1128,39508.95213698054
1129,39129.976764774525
1130,39086.4656485108
1131,39051.163503061856
1132,39090.944734118835
1133,39037.3559963523
1134,39165.01459635541
1135,40129.26190451935
1136,40163.73527534922
1137,39126.6629180984
1138,38599.856533875885
1139,37962.85946240379
1140,37710.659324732005
1141,37329.95147198116
1142,36692.97633103502
1143,36119.675430791125
1144,35431.78488868074
1145,35490.384847406545
1146,35059.29126165522
1147,34975.167649147916
1148,35083.74159467353
1149,35125.492626340194
1150,35377.789027637176
1151,36922.38038573009
1152,38987.39045729274
1153,39058.70993721567
1154,38955.73620371455
1155,39008.77936115132
1156,39075.55093405339
1157,39120.68016292141
1158,39115.85267808805
1159,39305.69329293519
1160,38924.83899281718
1161,38593.748701411445
1162,37967.31140800244
1163,37491.99697341181
1164,37161.57586448935
1165,37158.70030784007
1166,36914.20805679589
1167,36349.917694014795
1168,36260.944062623734
1169,35875.16368044888
1170,35667.44694334158
1171,35902.68932049344
1172,35646.81536903513
1173,35206.03327859885
1174,35343.80319301938
1175,36930.36456810594
1176,38409.901404239514
1177,38625.73166657897
1178,38616.352185242096
1179,38535.68559529661
1180,38655.89056297155
1181,38505.79614162062
1182,38463.520980539346
1183,38534.75528291232
1184,38469.915499947194
1185,38364.073917006346
1186,37896.143587767605
1187,37714.11994331783
1188,38003.31898944237
1189,37620.8281569857
1190,37122.0902844089
1191,36546.804078646885
1192,36389.73121286432
1193,36649.72065293935
1194,36560.38456357977
1195,36339.16101151178
1196,36014.116162683145
1197,36113.347538895076
1198,36339.2293248503
1199,37689.46660593698
1200,39445.70526937103
1201,39459.56273476688
1202,39380.19867897663
1203,39360.25392357038
1204,39331.086767191744
1205,39421.779302015326
1206,39311.736389413534
1207,39648.42996922595
1208,40160.680522371775
1209,38926.045585466265
1210,38352.595136190794
1211,37877.81832142052
1212,37415.58334932796
1213,37198.37673273773
1214,36473.671533664405
1215,36002.183501482854
1216,35571.71371484954
1217,35555.539456621795
1218,35410.38006121934
1219,35732.16332514686
1220,35850.12422388859
1221,36092.56132740432
1222,36526.31863609722
1223,38167.57675348584
1224,39807.56317515571
1225,39829.29424425295
1226,39693.320279346
1227,39644.422030464266
1228,39719.63876798279
1229,39709.64528690602
1230,39762.46063949967
1231,40512.577223627544
1232,40347.46236710551
1233,39130.35445930477
1234,38299.73758081459
1235,37706.96437503735
1236,37463.253289273795
1237,37048.63100370505
1238,36637.30506959643
1239,35773.41185643127
1240,35043.85166499541
1241,35257.373894036245
1242,35507.319308935315
1243,35749.76798519576
1244,36187.060801128944
1245,36315.85389910402
1246,36647.43020167575
1247,38091.75938848037
1248,39707.275107859125
1249,39751.19355762272
1250,39635.17900790573
1251,39663.39403262351
1252,39700.491219008916
1253,39702.00271356981
1254,39727.21639224086
1255,40328.89419972234
1256,39464.035904373945
1257,38611.54871559893
1258,37699.70838515619
1259,37529.03169205526
1260,36856.96367365429
1261,36374.597430488764
1262,35870.72347048345
1263,35201.7565568269
1264,35042.61702861933
1265,35308.58084792857
1266,35434.8915449172
1267,35634.32088244088
1268,35846.35306342112
1269,36104.408450189556
1270,36271.16625656982
1271,37794.1152951287
1272,39653.72476375595
1273,39574.426166454265
1274,39585.752551084915
1275,39520.7032116857
1276,39613.913109882706
1277,39627.84610095386
1278,39609.43482708055
1279,39957.212667220905
1280,39080.073935455126
1281,37756.43815882763
1282,36951.73918660846
1283,36067.37274394023
1284,36147.51848208378
1285,35714.09197299876
1286,35199.06990662043
1287,34742.89027361924
1288,34844.61010240017
1289,34869.85056619706
1290,34905.65857199672
1291,35112.950997859414
1292,35744.33228934859
1293,35727.62080407749
1294,36182.69438700442
1295,37829.12671309703
1296,39414.34210316933
1297,39536.186021919886
1298,39342.269043253014
1299,39364.585684648395
1300,39511.19620729307
1301,39505.712743334945
1302,39621.644388339366
1303,39693.05482968934
1304,38473.65153354076
1305,37514.38766007249
1306,36718.73569523633
1307,36393.775696332676
1308,36277.35053671358
1309,35729.49844109921
1310,34997.236966083205
1311,34899.88798870837
1312,34939.371469911704
1313,35216.39477419948
1314,34951.81816720923
1315,35383.92540746513
1316,35464.01700837951
1317,35530.71839481728
1318,35915.79953823074
1319,37344.41926473046
1320,38972.512547986196
1321,39069.3008265458
1322,38943.01035797324
1323,39028.5130497463
1324,39055.19610138968
1325,39037.76236170519
1326,39154.31893994361
1327,38772.02319096693
1328,38428.16940798316
1329,37933.18429575114
1330,37448.27717221428
1331,37194.60769586371
1332,37295.79936353987
1333,36473.39493261979
1334,36213.697253335915
1335,36069.35863884431
1336,36190.51701351838
1337,35836.80641809845
1338,35999.0584415141
1339,35660.5384127046
1340,35725.24371987963
1341,35789.60367100997
1342,35743.50327079163
1343,36955.50246804531
1344,38317.283457172976
1345,38726.788740024844
1346,38724.723192169804
1347,38561.698246076456
1348,38626.22369296161
1349,38697.57007995469
1350,38790.31783484431
1351,38742.93491538049
1352,38659.33781327598
1353,38541.48364661435
1354,38358.89106885673
1355,38281.65118508592
1356,37948.06963450064
1357,38058.796033019775
1358,37370.702497919454
1359,37038.52757242435
1360,36722.35003989892
1361,36817.403512311525
1362,36700.77095677628
