,0
964,39402.62895337196
965,39356.117309046975
966,39345.755677932306
967,39550.44763535458
968,39838.13306203728
969,38816.69103186176
970,38544.33827665664
971,37902.34758720183
972,37462.803994181544
973,37132.777247283484
974,36716.354436698704
975,36330.92806737267
976,35683.618857787675
977,35707.66392057768
978,35874.02459351708
979,36103.75568030977
980,36112.334891321865
981,36340.745363419745
982,36916.109423779024
983,38227.43665475795
984,39632.395239571255
985,39459.586510915426
986,39319.14099763563
987,39271.906641051915
988,39301.8560768257
989,39370.11660189525
990,39423.23278392451
991,39908.7289250137
992,39863.52693598634
993,38831.29590035341
994,38293.106851042176
995,37538.58200035197
996,37253.39003972029
997,37027.59792329957
998,36476.80592595269
999,35869.60816691167
1000,35082.1755792856
1001,35233.82541159626
1002,35225.73352139578
1003,35523.02205038328
1004,35936.43774907486
1005,36306.018024086006
1006,36574.35038179948
1007,38076.015068470275
1008,39373.52273143254
1009,39481.41885746261
1010,39248.36526241849
1011,39090.4127499037
1012,39259.18595175458
1013,39314.79042123621
1014,39348.82270843089
1015,39938.6502044599
1016,39998.51173789999
1017,38868.13475521318
1018,38116.214970698005
1019,37673.62987791084
1020,37566.932112073184
1021,37136.652298884095
1022,36605.61100538575
1023,36236.98743136756
1024,35849.86644292681
1025,35448.53699561563
1026,35677.910343879346
1027,35930.47089468293
1028,36152.359145373346
1029,36366.38644827166
1030,36551.28864453796
1031,38063.51140894353
1032,39682.04484555537
1033,39593.755891098765
1034,39470.03314518065
1035,39525.977233763115
1036,39649.61922956968
1037,39673.704432376624
1038,39735.36139977514
1039,40441.332576002715
1040,40106.19695572119
1041,39291.67417059565
1042,38391.794801591015
1043,37982.16327573209
1044,37669.33243128337
1045,37191.5617578086
1046,37318.68777645428
1047,36380.84078824603
1048,35827.22768787832
1049,35857.16367793566
1050,35536.00413624173
1051,35702.20030551803
1052,36062.81322324912
1053,35970.24853301869
1054,36427.89582566896
1055,37907.541347003586
1056,39472.75121305796
1057,39487.04636430568
1058,39467.09743350294
1059,39504.43315627992
1060,39525.24958227857
1061,39592.26861832127
1062,39661.32435948038
1063,40254.64464074527
1064,40177.563642081484
1065,39257.32109422452
1066,38651.15516052384
1067,38160.63262882258
1068,37826.84192394355
1069,37515.94626250981
1070,37283.361355571054
1071,36798.49105711252
1072,36177.3366409514
1073,35758.41626369623
1074,35712.88160403781
1075,35739.75322673643
1076,36061.75962824103
1077,36306.62315914343
1078,36215.67371902848
1079,37898.214330970266
1080,39439.762274166394
1081,39623.25311784589
1082,39594.842655897926
1083,39440.979210292884
1084,39479.75606319555
1085,39489.129945390465
1086,39494.303154375324
1087,39640.85120947629
1088,39493.592941817464
1089,39162.900309710865
1090,38757.439086855185
1091,38125.6586686247
1092,37832.946741830965
1093,37549.151283744744
1094,37298.721669232116
1095,36874.12694256555
1096,36821.32261434208
1097,36576.84481779575
1098,36210.159629936854
1099,36306.832537190065
1100,36253.24741665289
1101,36003.058150201905
1102,36374.44532471369
1103,37901.26257087734
1104,39404.447598280865
1105,39529.13362850012
1106,39240.75393919846
1107,39170.00491488746
1108,39097.253358492475
1109,39128.22275041165
1110,39063.90976407312
1111,39071.380992745195
1112,39086.09224419017
1113,38969.060215048936
1114,38730.06150918332
1115,38671.66941623219
1116,38325.56385676457
1117,37847.66629358745
1118,37402.935570224676
1119,37580.81065693943
1120,36963.50162909988
1121,37108.36672457696
1122,36791.27351688832
1123,36637.174638646284
1124,36491.59652770431
1125,36808.18028547068
1126,37258.756489295985
1127,38643.222665720794
1128,39899.37862685195
1129,39816.134780813154
1130,39619.53472247363
1131,39455.30131103506
1132,39506.47874084226
1133,39550.6018701044
1134,39362.117351154484
1135,39620.246515882485
1136,38920.03182129631
1137,38169.68832980407
1138,37710.198314337336
1139,37000.3764155335
1140,36674.108610121635
1141,36350.15971054881
1142,35766.33109956843
1143,35095.84968230841
1144,35325.792348923664
1145,35669.09531298019
1146,35736.32593861527
1147,35953.950995733045
1148,36140.90325969467
1149,36526.78307508759
1150,37138.99744811538
1151,38581.24048277901
1152,39966.03338251868
1153,39802.71102840646
1154,39631.88558436346
1155,39498.4588319091
1156,39604.933649336686
1157,39537.85222460128
1158,39632.09043379248
1159,39804.47286704591
1160,38774.28122924732
1161,37863.876865302824
1162,36741.63979231193
1163,36410.02141044014
1164,36260.62052294622
1165,35588.276378644485
1166,35198.77825471516
1167,34793.70689970501
1168,34949.494778560074
1169,35072.08719720025
1170,35442.89862564091
1171,35686.05972517649
1172,36120.7165768857
1173,36362.355031728235
1174,37071.611625818216
1175,38724.83154988988
1176,39837.03796607748
1177,39801.013592470095
1178,39471.469839235484
1179,39482.76472871338
1180,39584.35216682481
1181,39546.980866424055
1182,39672.613216360194
1183,39664.440077924366
1184,38611.060274817755
1185,37694.72058292294
1186,36946.22183786787
1187,36473.43937670628
1188,36169.07327788001
1189,35934.519713216454
1190,35664.25596464451
1191,35185.90366221422
1192,35289.53741270891
1193,34991.86345425753
1194,35617.71415660098
1195,35794.20916218112
1196,35961.85125119317
1197,36386.896878213585
1198,37066.23093427745
1199,38473.36308893575
1200,39784.21221636723
1201,39689.90972666235
1202,39638.08618025479
1203,39536.37793962719
1204,39531.18259964296
1205,39585.16060866366
1206,39622.687721525304
1207,39635.686579807865
1208,38896.24174696988
1209,37813.34872890806
1210,36895.8491112475
1211,36496.11037668002
1212,36425.77280534148
1213,35844.70421064338
1214,35467.12982003622
1215,35059.80229371616
1216,34964.082677021026
1217,35176.65055693256
1218,35193.286406698906
1219,35540.31837366623
1220,35907.46858362156
1221,36273.01257668968
1222,36814.5067708673
1223,38358.415000052795
1224,39627.44724557402
1225,39558.221133414816
1226,39410.13067036128
1227,39390.40130455935
1228,39471.79332127758
1229,39470.56879318642
1230,39542.735588955446
1231,39604.185923109566
1232,38730.60471255491
1233,37842.49940625727
1234,37013.931424993425
1235,36608.205515938826
1236,36009.87223516365
1237,35804.50697662353
1238,35478.37874968304
1239,35067.867414425855
1240,34906.39623641204
1241,34806.41301794854
1242,35254.1156604204
1243,35438.22081304234
1244,35793.82810511849
1245,36040.10507818617
1246,36482.60546978346
1247,37806.18606477433
1248,39369.80825439432
1249,39252.075802915744
1250,39063.289279928285
1251,38999.82115113032
1252,38952.893760408144
1253,38925.560776244965
1254,38892.614198650735
1255,38802.37993947578
1256,38534.62649509484
1257,38042.96330352398
1258,37535.81019481487
1259,37303.926534529266
1260,37224.31158450119
1261,37124.52587863057
1262,36623.34130956823
1263,36382.806175490136
1264,36413.8572190722
1265,36332.19433157199
1266,35725.69331521724
1267,36205.8238642035
1268,36071.27179825405
1269,36190.74296989303
1270,36371.34473850646
1271,37750.95129772588
1272,38945.84445762108
1273,39126.02353957367
1274,38907.58465578129
1275,38782.07241715411
1276,38762.78547847382
1277,38706.431487293776
1278,38630.387704269684
1279,38669.17276280323
1280,38617.12863195732
1281,38522.21524821417
1282,38520.18638355507
1283,38498.28234430544
1284,38286.92660169323
1285,38064.45765994858
1286,37519.25474587769
1287,37237.215730667405
1288,37002.01276840048
1289,36517.45695780978
1290,36519.90229347047
1291,36418.5561426552
1292,36485.89446382912
1293,36527.42264365858
1294,37048.975435158085
1295,38087.13324647213
1296,39745.26063040659
1297,39612.182680083155
1298,39385.86850382212
1299,39208.70923128379
1300,39191.81525296748
1301,39142.223149508645
1302,39054.77080971671
1303,39279.81610441836
1304,38574.563368158146
1305,38063.552812715316
1306,37115.51378242282
1307,36694.860719736294
1308,36257.921736353885
1309,35763.392030373565
1310,35269.2798027905
1311,35013.142025800924
1312,34789.66087438195
1313,34854.7804237313
1314,34895.16222674598
1315,35554.774369579136
1316,35701.17075771737
1317,36088.855313023974
1318,36507.53277371083
1319,38057.6511968272
1320,39684.67016678171
1321,39302.859120251924
1322,39128.294434503914
1323,39074.01853824325
1324,39125.695642379
1325,39091.96190018703
1326,39009.43545389159
1327,38858.6036908016
1328,37915.48314739678
1329,36661.741726608394
1330,36064.83950017353
1331,35489.55959478183
1332,35156.72879310189
1333,34732.497070385776
1334,34560.451465415426
1335,34046.24114036708
1336,33994.798591366416
1337,34083.35043219731
1338,34609.89887197443
1339,34941.91584043354
1340,35519.02944198779
1341,35820.57273566451
1342,36401.83017113574
1343,37945.05332231107
1344,39185.05274839682
1345,39119.115779447755
1346,38929.51613249488
1347,38931.754986009524
1348,38895.932607325616
1349,38779.48385464967
1350,38696.70945669134
1351,38681.16794121732
1352,37550.58369259344
1353,36818.74433659642
1354,35980.37753303273
1355,35569.20207975097
1356,35465.90512109715
1357,35181.84902230588
1358,34932.7581892475
1359,34182.92508598221
1360,34073.92334339772
1361,34252.424832029756
1362,34670.684330742995
