,0
376,36059.296846162
377,36431.20089935053
378,36339.25898234547
379,36510.54491140585
380,36704.25784383961
381,36818.13026706675
382,37421.974771630885
383,39070.10833841013
384,40439.34552121626
385,40170.90951938299
386,40028.91609939237
387,39981.08862659532
388,39943.94563746335
389,39853.3017489773
390,39871.02014220866
391,40631.313550017454
392,39898.6343054184
393,38666.118837253525
394,37827.71286371054
395,37272.24924882204
396,37139.45421023245
397,36824.63185112825
398,36503.46519903207
399,35884.58573626292
400,35598.06007492716
401,35714.47773522382
402,35996.84521083633
403,36229.702764110894
404,36352.44707627219
405,36733.0982792322
406,37070.9079757188
407,39134.7786888661
408,40303.20351410917
409,40522.73311114577
410,40412.86192153079
411,40295.3453116228
412,40333.06809810424
413,40161.696781262406
414,40360.121425968005
415,40863.46333414424
416,40562.33441943936
417,39194.62268152845
418,38365.835450458326
419,38017.993371858734
420,37916.95362222391
421,37439.51376683056
422,36858.73830129737
423,36216.170268008216
424,35770.04291426219
425,35969.24961196808
426,35986.85207893488
427,36231.93222801335
428,36317.49900793066
429,36760.40662617844
430,37249.857481124025
431,39117.92578267179
432,40721.614551377956
433,40241.31702190463
434,40130.08223953854
435,40088.95883517391
436,40064.99847944652
437,39948.22965276624
438,40019.05623346706
439,40561.67809572092
440,39900.58652245482
441,38416.37648747977
442,37922.853434305856
443,37480.787210164344
444,36973.69460260236
445,36727.31546800931
446,36226.69676363914
447,36015.034289020405
448,35529.73751979714
449,35269.617011141156
450,35570.11394303078
451,35842.872099227985
452,36070.28510564226
453,36223.70069368855
454,36822.46750137789
455,38904.81217452191
456,39747.95479903796
457,39743.50443246251
458,39609.67382695882
459,39541.83934580072
460,39559.823536527685
461,39424.04278557433
462,39712.39448081464
463,40049.73742576543
464,39286.68682002223
465,38407.10770738161
466,37807.63745782882
467,37366.92613015391
468,37118.85595601569
469,36806.432622422144
470,36460.76771280943
471,35721.21976876088
472,35476.20676766962
473,35603.81276169124
474,35424.483097702396
475,35530.62715276367
476,35369.59887117745
477,35758.84218096348
478,36397.71367915341
479,38159.776583508785
480,39419.988184764064
481,39311.34031663428
482,39116.20556073852
483,38993.49113678914
484,38930.81162145274
485,38941.75750431211
486,38904.214220430615
487,39036.60359211709
488,38565.54027297037
489,38355.36027148607
490,37743.1087030506
491,37111.3711864312
492,37164.38984113658
493,36756.16542197827
494,36075.589303808614
495,35901.67469928184
496,35903.844886498184
497,35561.564747064374
498,35207.42851161041
499,35144.22623788465
500,35185.13976565371
501,35237.95320128368
502,35680.08223691161
503,37382.28189684535
504,38642.8315952344
505,38799.50813654105
506,38419.09449126513
507,38301.984620865405
508,38335.70572817739
509,38201.95204887984
510,38178.44220299904
511,38023.451083658125
512,38076.03015799444
513,37688.103684895716
514,37286.87300378296
515,37193.26980657871
516,37151.79105899733
517,36829.04332784652
518,36537.87354438154
519,36207.70523888003
520,35977.4233274924
521,35933.03176156873
522,35789.297055295516
523,35893.06967089096
524,35574.37883428544
525,35735.35520939031
526,36005.45504022242
527,37741.59628315102
528,39349.615677737514
529,39173.78679040127
530,38995.92290376612
531,38982.765262080444
532,38955.028439389556
533,38870.884838189784
534,38827.704712540915
535,39126.91474554163
536,39559.168860791135
537,38326.752376511424
538,37469.88318344732
539,37288.99988845766
540,37056.59465183823
541,36672.90349394369
542,36366.57257398168
543,35906.06922290721
544,35549.72310975092
545,35487.58158123015
546,35475.99355366156
547,35564.039933537744
548,35768.565840120784
549,36214.723051137975
550,36611.65026522496
551,38561.55894142989
552,39940.40542521706
553,39982.643676826614
554,39871.47556316167
555,39808.790071621566
556,39757.90368922797
557,39612.12133326379
558,39732.41218230481
559,40636.11995299312
560,40088.68531410692
561,38425.70170899371
562,37667.356440609416
563,37138.487010405144
564,37017.94935033308
565,36642.17619855776
566,36259.98795670586
567,35455.13604372595
568,35235.529579913746
569,35325.21216641136
570,35546.47012205692
571,35645.458732645806
572,35841.83464729861
573,36183.20791282619
574,36615.461181994826
575,38617.03268033173
576,40399.34821773127
577,39920.32235265113
578,39816.50117742566
579,39723.500252698774
580,39729.52442308826
581,39704.79507711503
582,39781.690905156414
583,40343.5623127628
584,39691.1276004588
585,38660.236765969086
586,37946.642356448894
587,37581.54061773856
588,37134.056077973626
589,36638.976661349494
590,36265.44331524407
591,35697.80474553286
592,35300.6714391788
593,35423.36083929681
594,35458.493906101365
595,35622.98555276462
596,35870.47848190152
597,36105.7610782893
598,36542.18428888456
599,38783.91639538945
600,39710.85272119133
601,39631.07206389931
602,39501.8089925479
603,39398.00489845617
604,39463.74400849902
605,39308.07490729582
606,39418.94765704813
607,40010.32996852197
608,39564.04961231548
609,38725.658919091526
610,37889.74950893449
611,37070.567172720024
612,36950.90473797235
613,36547.62159394408
614,36107.14306731566
615,35725.28338579232
616,35165.17512392821
617,35334.35922275603
618,35268.63592307929
619,35711.311362983746
620,35618.35806902402
621,35716.20061571281
622,36390.290914714205
623,38231.67984137172
624,39641.875975688665
625,39684.38049925759
626,39550.72442083194
627,39520.05845748933
628,39466.13776196745
629,39382.429264076
630,39561.422992890155
631,39913.206213542544
632,39754.397828750625
633,38703.414041061755
634,37857.81021143539
635,37489.28025546802
636,37421.41359345009
637,37004.58899655702
638,36775.7915269151
639,36231.94516816217
640,35827.41991381016
641,35601.84778919546
642,35436.625814946376
643,35337.306517967205
644,35527.57647455147
645,35620.16920409593
646,36087.54616576912
647,38021.21514642351
648,39587.68271031041
649,39565.276497810875
650,39417.99924187989
651,39254.65392027007
652,39210.16674410963
653,39177.359859780154
654,39254.18104719801
655,39416.60757460031
656,39022.782001183754
657,38700.751014565765
658,38224.84433030809
659,37896.51718880256
660,37870.66680743315
661,37383.96260446038
662,36799.75715893392
663,36229.61417260227
664,35945.2310009132
665,35756.08480392303
666,35420.571908552745
667,35450.861220756335
668,35185.00631159335
669,35294.8936061004
670,35788.29204978034
671,37767.548204020226
672,38923.426444711426
673,39061.58519257975
674,38786.675060299975
675,38606.97512018024
676,38655.35377603603
677,38571.604411772576
678,38369.623857880026
679,38249.21383272125
680,38369.16362251246
681,38233.09091773408
682,37758.17083046784
683,37851.64366708
684,37547.776113265194
685,37135.5046004415
686,36619.83095825604
687,36486.634204618946
688,36345.25824535455
689,36119.145252306895
690,35996.401051832916
691,35894.031743456304
692,35776.3147630909
693,35898.84893365961
694,36277.89373858588
695,38115.717868276435
696,35736.287738990475
697,35919.82718531245
698,35650.01702549643
699,35641.12689234476
700,35601.10168739311
701,35493.363766952956
702,35524.60201227693
703,36018.37105235997
704,36109.88868575162
705,34562.600085565675
706,33851.561587939825
707,33389.841611226046
708,33340.15097116176
709,32867.116402736465
710,32509.397275237876
711,31918.772141576992
712,31374.240880557292
713,31417.014065648582
714,31408.98819759042
715,31622.735985023726
716,32126.654198143042
717,32376.10721643149
718,32865.954089193365
719,34777.312093607296
720,36604.290455901006
721,36190.82164752564
722,36171.323535313066
723,36123.236486443435
724,36004.882837949765
725,36097.77475877623
726,36152.30240091536
727,37235.605876450405
728,36382.61841020283
729,34902.56327174872
730,34034.061626573115
731,33551.555093660114
732,33016.62350944571
733,32747.39673242828
734,32095.59151966968
735,31351.946485716187
736,31020.546716606266
737,31133.72666712817
738,31213.960752737716
739,31551.44436953711
740,31886.662818703255
741,32143.515162622978
742,32734.84392572249
743,34897.764841942946
744,35880.38479542681
745,35831.81582050787
746,35771.55476619858
747,35641.67285328406
748,35768.66575676225
749,35734.06146089658
750,35879.397080019575
751,36648.16413304829
752,36248.95316943848
753,34816.66629078091
754,34116.386150679806
755,33447.151827135385
756,33163.33246945599
757,32480.550482264713
758,32077.22358175757
759,31457.222305697076
760,31222.963336469817
761,31011.74778680256
762,30865.991369637122
763,31314.98314003637
764,31564.964788607336
765,32083.86763676419
766,32392.907857740116
767,34116.031938983695
768,35549.0925203073
769,35462.35212108056
770,35370.13177939184
771,35415.62587029419
772,35532.605595242174
773,35479.201755599155
774,35698.0238921762
775,36438.36379243513
776,36105.43066122048
777,34942.50380622872
778,34002.93521659606
779,33484.99563432742
780,33336.6924823015
781,32537.813891264996
782,32210.986476433987
783,31508.008457121505
784,30797.695999754367
785,30662.09540843637
786,30934.84220194367
787,31362.69675258067
788,31438.86025098634
789,31573.85652546023
790,32123.954824611297
791,33828.420780606684
792,39164.69948002329
793,39199.23147678371
794,39108.489839811315
795,39134.31955557942
796,39288.84168122105
797,39395.650897302796
798,39449.76642725554
799,40123.683780413565
800,39684.85139222522
801,38700.82815908056
802,37986.40414909819
803,37686.690934151644
804,37289.27057507825
805,36704.382609630564
806,36113.144306528135
807,35554.18209924965
808,35030.57750883438
809,34830.67999911608
810,34854.59313655467
811,34941.98093118252
812,35038.61676451351
813,35124.94086056089
814,35418.16717729414
815,36989.35014983789
816,38559.52076849287
817,38648.19995240678
818,38554.63070027736
819,38718.03400097025
820,38851.817711488
821,38865.533601824995
822,38824.78600449616
823,39106.98687188999
824,38757.69933482077
825,38319.566290506504
826,38034.64359486358
827,37685.81637720379
828,37402.528862950036
829,36593.4201433314
830,36232.324485649755
831,35607.15075362173
832,35396.77563280727
833,35103.21471433811
834,34699.375249948745
835,34740.503358368034
836,34563.93653671368
837,34502.705599879686
838,34659.99034495251
839,36421.13558114981
840,37889.04081653391
841,38034.5152812107
842,38000.30291845627
843,38033.83482374678
844,38131.05837978864
845,38025.341192728876
846,37985.09474989356
847,37942.47401932447
848,38046.43175876887
849,37894.584041593924
850,37609.65225073182
851,37665.63873154908
852,37366.15499475461
853,37405.12131276304
854,36884.59203418967
855,36538.14312279602
856,36484.63132772633
857,35847.536196466805
858,35809.50099878929
859,35757.411111531685
860,35598.392068802976
861,35472.9159388003
862,35913.740433694526
863,37574.01185581789
864,39134.83158546209
865,39024.80916893823
866,38977.4288845226
867,39025.24017279938
868,38924.12240974285
869,38958.57658107644
870,38962.07530062981
871,39675.707675455036
872,39343.894809559206
873,38126.111444352515
874,37592.86997091467
875,37297.44446656914
876,37156.68408798582
877,36904.55116323691
878,36359.22052041601
879,36155.49590389374
880,35516.04646868732
881,35538.693364653685
882,35629.9861140557
883,35845.99957445757
884,36302.43607867324
885,36408.08664162346
886,36822.033979310196
887,38533.732516304866
888,39829.5459201563
889,39729.313056750936
890,39329.7435979446
891,39567.22138829156
892,39566.29222728913
893,39607.84457520309
894,39904.74540043535
895,40617.43875943863
896,40003.06100607065
897,38677.69692113336
898,37669.85774861199
899,37172.14636832217
900,37052.31428983453
901,36469.84577568451
902,36211.189240877226
903,35478.239102197396
904,35175.02258997405
905,35276.61533634053
906,35274.374978830616
907,35685.2795807474
908,35761.82847267539
909,36131.502461033146
910,36557.36017485708
911,38327.23763592531
912,39684.5447971191
913,39403.57782299283
914,39546.02383599925
915,39510.251510574824
916,39611.25903197871
917,39607.00995176364
918,39631.77871151419
919,40272.10972191139
920,40009.69911677251
921,38649.214712386754
922,37641.3030283454
923,37269.75567280006
924,36752.109429998185
925,36346.525732451075
926,36068.129397440054
927,35466.725866768014
928,35223.022615732545
929,35114.42863098857
930,35185.957637619744
931,35324.62179010091
932,35807.777571587096
933,35957.67472981845
934,36376.58402093727
935,38375.031728412214
936,39524.20321116089
937,39589.55872542023
938,39473.49684563679
939,39427.6619027812
940,39453.78386395917
941,39343.67529142965
942,39416.39531459145
943,40356.38732507322
944,39891.15944959716
945,38720.655223691436
946,38050.12216618139
947,37666.74800948076
948,37207.68600939186
949,36927.1687234538
950,36505.599630813245
951,36116.79259016705
952,35427.57116169844
953,35141.9796747283
954,35116.8756058037
955,35332.108274799124
956,35525.98055140154
957,35942.005082146905
958,36148.9841019258
959,37885.08697029501
960,39338.75735009997
961,39394.82576097106
962,38111.68423643743
963,38242.88580293204
964,38229.700624541874
965,38313.73529341118
966,38465.892864205525
967,39257.08994118082
968,39465.73273655777
969,38373.192076072904
970,38021.45562708226
971,37820.32007011113
972,37651.59701860025
973,37011.545028937064
974,37050.76454070229
975,35988.39145953674
976,35246.85593626966
977,35082.61766320173
978,34783.07772905
979,34894.042931946366
980,35026.68248688791
981,35005.926443318334
982,35216.434620810556
983,37112.23314202264
984,38808.812121678646
985,37937.83807903457
986,37985.97749358821
987,37969.38078558036
988,38039.943425146856
989,38153.28007565931
990,38193.57769505838
991,38666.02198565325
992,38222.352844001645
993,38214.76314369511
994,37832.396284556926
995,37476.214224828116
996,37249.38946592083
997,36948.953449031505
998,36368.07707515259
999,36082.30994587662
1000,35833.799802269226
1001,35435.805212389714
1002,35007.49437272564
1003,35002.97937565225
1004,34654.00994340517
1005,34618.460831167744
1006,34965.944401993045
1007,36563.54141848153
1008,37940.4324737716
1009,38237.21108485796
1010,38110.04446104764
1011,38058.50279417784
1012,38118.671429851995
1013,38201.97302941673
1014,38084.88140159278
1015,38000.493748313296
1016,38109.815018935384
1017,37799.49174962049
1018,37887.042622328685
1019,37706.50496439825
1020,37495.8625703739
1021,37326.89703354438
1022,37113.176275444246
1023,36923.22906622508
1024,36683.43355301417
1025,36446.63596856658
1026,36180.125172101696
1027,35950.479645675674
1028,35712.49147927548
1029,35664.14714851312
1030,35911.24906472158
1031,37640.01583531258
1032,39196.73031318456
1033,39146.23355953435
1034,39080.04904271751
1035,39017.15842327243
1036,39045.77465406595
1037,39037.85965933013
1038,39048.601603647745
1039,39462.05244254102
1040,39465.119266329406
1041,38469.095119100515
1042,37597.2481077471
1043,37462.784314477874
1044,37079.26141431621
1045,36629.38026030188
1046,36478.34793476712
1047,36096.818589229646
1048,35617.25077447447
1049,35541.52215560797
1050,35529.67811476589
1051,35877.381508159844
1052,35837.621189229874
1053,36053.89550806641
1054,36507.85086397584
1055,38433.83540956979
1056,39600.25914883543
1057,39439.59608035399
1058,39414.45418522072
1059,39358.77773128358
1060,39406.178312820906
1061,39349.99908882324
1062,39466.59716378683
1063,40441.82890037225
1064,39860.09012047238
1065,38672.41811979717
1066,37831.64153350035
1067,37469.64177035207
1068,37204.99957089513
1069,36725.468720433804
1070,36314.0252710657
1071,35503.226453600226
1072,35019.122614106585
1073,35089.234774276636
1074,35153.24512067343
1075,35336.8382078025
1076,35686.60339048103
1077,35908.99556630351
1078,36516.47412861936
1079,38232.53269802737
1080,39581.77584031731
1081,39556.29153581773
1082,39516.21213329356
1083,39433.00958097311
1084,39441.17186822078
1085,39404.41405161711
1086,39497.29974290335
1087,40297.88889910895
1088,40135.941452325795
1089,38721.33428842798
1090,38037.90692823154
1091,37488.750923337044
1092,37161.45050030589
1093,36744.49487017935
1094,36504.32010520423
1095,35868.99313213083
1096,35557.39359687897
1097,35260.954401802
1098,35127.341199396295
1099,35536.40267854722
1100,35710.380677331705
1101,36054.93211395097
1102,36339.06651195073
1103,38151.37877633433
1104,39509.446782187464
1105,39602.00961370492
1106,39485.0535871642
1107,39447.406665811526
1108,39467.268886318176
1109,39455.134567422996
1110,39566.86331799151
1111,40368.85802107655
1112,40362.28311913503
1113,38945.896726007486
1114,38253.67085410702
1115,37805.86966671155
1116,37326.02563629011
1117,37038.74709788414
1118,36792.10504785224
1119,36266.00174824915
1120,35441.09474712528
1121,34922.15669594998
1122,35235.70358842035
1123,35354.48925969115
1124,35484.80272320878
1125,35479.60492159502
1126,35926.51469836549
1127,37823.99276719023
1128,39372.929079661975
1129,38960.74271294091
1130,38917.44076642725
1131,38928.9001023007
1132,38979.47754991416
1133,38915.51211396064
1134,39056.64668133468
1135,40127.045170742036
1136,39946.986009346445
1137,38961.95061316881
1138,38416.918230169
1139,37838.61450275298
1140,37598.17724157266
1141,37181.54043377541
1142,36666.24406385463
1143,35974.38343441067
1144,35314.93568054195
1145,35379.96925597845
1146,35025.441716877496
1147,34981.96501441065
1148,34975.95093472847
1149,35044.25549850902
1150,35241.167612322235
1151,37056.81360716906
1152,38796.968648878166
1153,38824.80027916213
1154,38743.56972664409
1155,38798.6224633073
1156,38871.046381289576
1157,38902.72745664338
1158,38920.530653478716
1159,39150.14699217217
1160,38769.27687850173
1161,38547.510202845515
1162,37935.93656222119
1163,37577.89593340764
1164,37176.581326840154
1165,37073.179937109824
1166,36796.85905566835
1167,36311.55387887523
1168,36203.51237199619
1169,35747.82851977602
1170,35493.48067290947
1171,35667.734343360105
1172,35388.0914842709
1173,34996.79642599374
1174,35126.72096867321
1175,36943.01643610468
1176,38234.951033897654
1177,38374.85558474487
1178,38346.885436504155
1179,38299.81277182624
1180,38388.72686379337
1181,38255.428580458996
1182,38198.41922791657
1183,38276.371975969945
1184,38236.600212324796
1185,38173.64843010372
1186,37791.075844414154
1187,37665.79672039115
1188,38026.306535281896
1189,37648.36432081251
1190,37116.21927076183
1191,36711.08327616081
1192,36482.640691138564
1193,36656.52783273731
1194,36618.083084095946
1195,36375.39505617656
1196,35999.423852486674
1197,36122.537815057825
1198,36315.26864832816
1199,37831.633730137684
1200,39284.92155261619
1201,39267.821044809774
1202,39196.180923720814
1203,39160.3955497756
1204,39125.69153897405
1205,39198.486181485416
1206,39165.64432224168
1207,39605.55077495269
1208,39810.64400376757
1209,38660.40661625185
1210,38153.652106952824
1211,37747.09343721853
1212,37395.706534425415
1213,37165.18714891685
1214,36508.524498843595
1215,35983.96363882477
1216,35690.38312015572
1217,35653.3297912318
1218,35540.5584915758
1219,35910.88659148571
1220,35996.168925525955
1221,36273.956211420846
1222,36645.62633298744
1223,38515.59289191855
1224,39808.7192265639
1225,39706.00656045001
1226,39667.81386867907
1227,39597.22999243876
1228,39685.0226712664
1229,39668.37600254222
1230,39761.37114334871
1231,40675.90794639097
1232,40167.57324662377
1233,38933.620847554404
1234,38117.125266788935
1235,37564.265052375216
1236,37342.97493724652
1237,36906.13681482937
1238,36549.857341907904
1239,35576.113566051696
1240,35030.26209967927
1241,35181.03462586089
1242,35454.18599448927
1243,35692.775937845356
1244,36038.92718096681
1245,36243.60904099094
1246,36546.65271890568
1247,38301.489220851465
1248,39605.18748101525
1249,39601.60398556212
1250,39494.79101654226
1251,39515.726413548284
1252,39549.36531886382
1253,39507.68171335896
1254,39550.806379135865
1255,40292.614863623196
1256,39343.73068941978
1257,38448.72699926274
1258,37659.72650064269
1259,37462.28087919051
1260,36906.343032424986
1261,36445.750940401864
1262,35982.60281670314
1263,35243.28237891049
1264,35146.26857596684
1265,35363.5068684292
1266,35464.36456785518
1267,35786.55306356129
1268,35901.29992460727
1269,36182.5021720543
1270,36329.25615355336
1271,38013.8613281284
1272,39553.11197884056
1273,39436.957499235294
1274,39425.441582727675
1275,39372.35831703007
1276,39434.68296223261
1277,39430.47344464346
1278,39493.342904739206
1279,39852.60241105831
1280,39021.197970523266
1281,37789.26237892426
1282,37085.73604158203
1283,36248.36676564611
1284,36296.18124591397
1285,35829.73862009446
1286,35468.27286278003
1287,34865.14303247717
1288,34895.98833274699
1289,34930.34506602336
1290,34908.781842688804
1291,35176.144956462784
1292,35699.726991627955
1293,35703.2931465133
1294,36120.81816250344
1295,37973.48813473138
1296,39295.34901197596
1297,39064.83943827636
1298,38918.33132656535
1299,38932.87100442584
1300,39071.3835527307
1301,39059.60342718227
1302,39245.80649504826
1303,39444.957731910734
1304,38252.95617822106
1305,37406.58427941641
1306,36718.274607874926
1307,36502.66614390722
1308,36332.644882047214
1309,35833.06124333886
1310,35145.296117266786
1311,34980.003783878434
1312,34948.87966639431
1313,35136.67512005315
1314,34875.60582974563
1315,35367.19959806467
1316,35367.27197200134
1317,35433.885990562456
1318,35766.490448969686
1319,37467.10026730868
1320,38816.74328556385
1321,38854.715510555354
1322,38754.01616452318
1323,38826.13361147549
1324,38870.50571342659
1325,38848.498969234504
1326,38936.19910419651
1327,38486.72345124259
1328,38224.96988122083
1329,37777.693047976856
1330,37270.879109727095
1331,37129.42063797602
1332,37188.75219749668
1333,36400.36471786825
1334,36195.08898431062
1335,36127.10901144185
1336,36228.38055047649
1337,35817.65984832625
1338,35874.44057783515
1339,35557.72871550734
1340,35587.74639156932
1341,35652.04915163464
1342,35586.31875829844
1343,36992.2510798707
1344,38210.182411884074
1345,38491.78201551726
1346,38459.19286060658
1347,38320.71528836443
1348,38388.12501494684
1349,38448.95711676763
1350,38493.560239601975
1351,38506.45359052409
1352,38491.29513746678
1353,38479.23151666382
1354,38272.32514232049
1355,38228.00288676417
1356,37918.75108469424
1357,37979.574857769614
1358,37355.26584855717
1359,37090.126792958705
1360,36819.49689775667
1361,36819.14647989215
1362,36668.4187831608
1363,36466.78569838337
